Id,Sales_Price,Baths,Land_size,Beds,House_size,Location
7929,17500000,4,7.5,4,1800,"Kottawa,Colombo"
7930,11500000,4,18.5,4,1390,"Kesbewa,Colombo"
7931,30000000,3,20,4,3500,"Negombo,Gampaha"
7932,33500000,5,16,6,3000,"Kottawa,Colombo"
7933,29500000,4,13,6,3800,"Kottawa,Colombo"
7934,9000000,1,15.1,3,1800,"Kesbewa,Colombo"
7935,28500000,4,8.5,4,3000,"Piliyandala,Colombo"
7936,36000000,3,14.5,4,4500,"Kottawa,Colombo"
7937,47500000,2,6.5,3,1850,"Nawala,Colombo"
7938,65000000,4,12.5,5,4000,"Malabe,Colombo"
7939,36000000,4,10,4,3200,"Malabe,Colombo"
7940,23000000,4,6,5,2067,"Athurugiriya,Colombo"
7941,18500000,2,3,3,950,"Athurugiriya,Colombo"
7942,26500000,3,6.5,4,2800,"Malabe,Colombo"
7943,16500000,2,7.5,3,1500,"Athurugiriya,Colombo"
7944,20500000,3,6.5,3,2000,"Athurugiriya,Colombo"
7945,6700000,2,9.5,3,2586.38,"Kadawatha,Gampaha"
7946,14000000,2,12.5,4,2600,"Piliyandala,Colombo"
7947,45000000,4,11,5,3800,"Talawatugoda,Colombo"
7948,26000000,4,8,4,2985,"Piliyandala,Colombo"
7949,26500000,3,10,4,3500,"Negombo,Gampaha"
7950,28500000,4,8,4,2874,"Piliyandala,Colombo"
7951,33500000,4,16,5,3452,"Piliyandala,Colombo"
7952,20500000,3,10,3,2000,"Negombo,Gampaha"
7953,9500000,2,8,4,1700,"Panadura,Kalutara"
7954,24500000,4,6,4,2874,"Piliyandala,Colombo"
7955,20500000,2,10,3,1800,"Negombo,Gampaha"
7956,60000000,4,15,4,3000,"Talawatugoda,Colombo"
7957,49500000,4,10,4,4200,"Talawatugoda,Colombo"
7958,24800000,4,6,4,2874,"Piliyandala,Colombo"
7959,31500000,2,6,3,2000,"Rajagiriya,Colombo"
7960,27000000,4,19,4,3145,"Piliyandala,Colombo"
7961,24500000,3,6.3,4,1700,"Malabe,Colombo"
7962,22500000,3,6.3,4,2200,"Malabe,Colombo"
7963,17000000,2,11,3,1550,"Negombo,Gampaha"
7964,25000000,2,11.1,4,1500,"Colombo15,Colombo"
7965,16500000,2,7.5,3,1250,"Malabe,Colombo"
7966,14200000,2,7.86,3,1100,"Malabe,Colombo"
7967,13500000,2,6.8,3,1500,"Kesbewa,Colombo"
7968,26500000,3,10.5,4,3150,"Negombo,Gampaha"
7969,33000000,4,8,5,3600,"Malabe,Colombo"
7970,19000000,2,11.4,3,1900,"Malabe,Colombo"
7971,18500000,3,7.5,3,1500,"Malabe,Colombo"
7972,17000000,2,11,3,1600,"Negombo,Gampaha"
7973,14000000,2,8,3,1452,"Piliyandala,Colombo"
7974,14000000,3,10,3,1542,"Piliyandala,Colombo"
